"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1103695863627636738","x1376318641961119745",2021-03-28 23:41:49,"X_2waveyy","Frfr Kevin Durant just like me. He on his #goat <U+0001F4A9>","Twitter for iPhone",49,,,,FALSE,FALSE,0,0,,,"goat",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/X_2waveyy/status/1376318641961119745","yung X","South Richmond, VA","#Foxworld 4<U+FE0F><U+20E3>wayy or no way",,FALSE,57,78,0,1222,18681,2019-03-07 16:36:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1103695863627636738/1606270383",,"http://pbs.twimg.com/profile_images/1339055656280748032/vPjpddaX_normal.jpg"
"x1346692164718391298","x1376246719843799049",2021-03-28 18:56:02,"RaptorsTalk19","@JYusmah @NughV1 @LosPollosTV Kevin Durant is not in the goat conversation at all. Neither is Paul pierce or Kevin Garnett. Why not compare lebron to a top 10 great Kobe, who beat the Celtics big three without a superteam. Or Jordan who won 6 rings without a superteam. But naw let’s only compare him to Durant","Twitter for iPhone",280,"x1376236521989173248","x1269764530814533634","JYusmah",FALSE,FALSE,17,0,,,,,,,,,,,,,,,,"x1269764530814533634 x1038285607540154368 x2464343990","JYusmah NughV1 LosPollosTV","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RaptorsTalk19/status/1376246719843799049","<U+0001F1E8><U+0001F1E6>","","",,FALSE,20,43,1,2521,4537,2021-01-06 05:36:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1346692164718391298/1609911921",,"http://pbs.twimg.com/profile_images/1346693802711461888/aNtTQvB8_normal.jpg"
"x1038021440149352449","x1376236503169429514",2021-03-28 18:15:26,"ZTheBest33","i love kevin durant so much just bc of what he does on twitter idc about the basketball that man is a goat on this app alone","Twitter for iPhone",124,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ZTheBest33/status/1376236503169429514","<U+2728>adam<U+2728>","Boston, MA","that one 18 year old who occasionally makes corny content (he/him) | backup: @adambeventing","https://t.co/ennCAhcuIB",FALSE,396,989,3,27985,61437,2018-09-07 11:09:31,FALSE,"https://t.co/ennCAhcuIB","https://adambeventing.blogspot.com/",,"https://pbs.twimg.com/profile_banners/1038021440149352449/1578813910",,"http://pbs.twimg.com/profile_images/1376366315762552837/SgnKxBAV_normal.jpg"
"x1147973675112468480","x1376232922928218114",2021-03-28 18:01:12,"badnavidad","@m3lostar @wojespn @excelbasketball What you taking about kevin durant has kyrive irving and james harden lol lebron only had anthony davis  and lebron is 36  years old its not his fault hes the new era goat","Twitter for Android",171,"x1376231666868445185","x750154741347385349","m3lostar",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x750154741347385349 x50323173 x1148236876370849793","m3lostar wojespn excelbasketball","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/badnavidad/status/1376232922928218114","Badnavidad","","Twitch: badnavidad
Instagram: badnavidad
Photographer
Dad Of Anielah Rose<U+0001F60A>
Pacoima <U+0001F1FA><U+0001F1F8>ca <U+0001F1F2><U+0001F1FD>Jalisco Mex",,FALSE,2,11,0,28,359,2019-07-07 21:00:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1147973675112468480/1605473871",,"http://pbs.twimg.com/profile_images/1328078890061819904/9FBJ6Nki_normal.jpg"
"x958217236946145280","x1376228445823365121",2021-03-28 17:43:25,"ajayibrowne","Kevin Durant: “I’ll never be able to do anything that I really want to do on Earth, by myself.”

Tom Brady: Absolutely right! Always about TEAMWORK!!!

<U+2043>Via Instagram on Bleacher Report’s Post

The <U+0001F3C8> goat sides with KD on this one. https://t.co/uLadm7LwIr","Twitter for iPhone",231,,,,FALSE,FALSE,933,186,,,,,,,,"http://pbs.twimg.com/media/ExlYed3XAAc0Ywh.jpg","https://t.co/uLadm7LwIr","https://twitter.com/ajayibrowne/status/1376228445823365121/photo/1","photo","http://pbs.twimg.com/media/ExlYed3XAAc0Ywh.jpg","https://t.co/uLadm7LwIr","https://twitter.com/ajayibrowne/status/1376228445823365121/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ajayibrowne/status/1376228445823365121","Ajayi Browne","Brooklyn, NY <U+0001F1F5><U+0001F1ED><U+0001F1F1><U+0001F1F7>","I be chattin’ | Covering the @BrooklynNets • USA Today SMG • @TheNetsWire | Brooklyn made<U+0001F5FD>Cuse<U+0001F34A>Email: browneajayi@aol.com","https://t.co/YuKreDkTh1",FALSE,1198,613,29,4140,7270,2018-01-30 05:56:06,FALSE,"https://t.co/YuKreDkTh1","http://netswire.usatoday.com",,"https://pbs.twimg.com/profile_banners/958217236946145280/1617000510",,"http://pbs.twimg.com/profile_images/1352038332876935170/y9njMm_1_normal.jpg"
"x1140330012677169152","x1376203557528027137",2021-03-28 16:04:31,"0wllan","Nah kevin Durant might really be the GOAT lmao","Twitter for iPhone",46,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/0wllan/status/1376203557528027137","brian scalabrine burner acct","Seabrook, TX","they should’ve never given us the internet.",,FALSE,174,174,0,38648,7665,2019-06-16 18:47:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/1140330012677169152/1617230391",,"http://pbs.twimg.com/profile_images/1377390179573465090/yP5VCIoz_normal.jpg"
"x539562170","x1376203183173816320",2021-03-28 16:03:02,"xGeneralPatten","Kevin Durant moving higher and higher on my goat board with each tweet","Twitter for iPhone",70,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xGeneralPatten/status/1376203183173816320","ryan1k","","if you’re thinking about following me? you’ll probably regret it. fun meter is on 0 // #BlackLivesMatter",,FALSE,988,1197,1,134959,185551,2012-03-29 01:46:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/539562170/1617222103","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1377060944942137346/GXccnLlU_normal.jpg"
"x872256268165054469","x1376198459003441152",2021-03-28 15:44:15,"_chxvezz_","This is why Kevin Durant is the GOAT! https://t.co/6UxuAltTPH","Twitter for iPhone",37,,,,TRUE,FALSE,0,0,,,,,"twitter.com/KDTrey5/status…","https://t.co/6UxuAltTPH","https://twitter.com/KDTrey5/status/1376193450127855618",,,,,,,,,,,"en","x1376193450127855618","Still relevant https://t.co/iiiga2kSA8",2021-03-28 15:24:21,"Twitter for iPhone",102886,8769,"x35936474","KDTrey5","Kevin Durant",18932915,1472,24203,"At the crib dog","IM ME, I DO ME, AND I CHILL. @35ventures @boardroom",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_chxvezz_/status/1376198459003441152","C<U+0337>h<U+0337>a<U+0337>v<U+0337>e<U+0337>z<U+0337>!<U+0001F977><U+0001F3FD>","Yo Momma House","“I Want To Give Hope Like The Fountains You Throw Pennies In...”",,FALSE,201,186,1,8547,20684,2017-06-07 00:57:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/872256268165054469/1613605650",,"http://pbs.twimg.com/profile_images/1362187152906326019/2QHLTjl0_normal.jpg"
"x1072780524","x1376177345669652488",2021-03-28 14:20:22,"BigBlacck_pH","KEVIN DURANT WILL NEVER BE IN THE GOAT CONVENTION","Twitter for iPhone",49,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BigBlacck_pH/status/1376177345669652488","BB","Los Angeles, CA","Follow my iG: BigBlacck_pH","https://t.co/ccdQryLRe5",FALSE,110,162,2,1026,3593,2013-01-09 04:17:04,FALSE,"https://t.co/ccdQryLRe5","http://twitch.tv/bigblacck",,"https://pbs.twimg.com/profile_banners/1072780524/1481068151","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1131978247971921920/3M_K0gru_normal.jpg"
"x114151220","x1376115133345374209",2021-03-28 10:13:09,"BP_Rodgers","If LeBron beats this Kevin Durant team in the Finals he will be the GOAT hands down. @AnduvateRay @_theepope https://t.co/3bL2d8pze6","Twitter for Android",108,,,,FALSE,FALSE,2,1,,,,,,,,"http://pbs.twimg.com/media/Exjxa1tWUAAhY0n.jpg","https://t.co/3bL2d8pze6","https://twitter.com/BP_Rodgers/status/1376115133345374209/photo/1","photo","http://pbs.twimg.com/media/Exjxa1tWUAAhY0n.jpg","https://t.co/3bL2d8pze6","https://twitter.com/BP_Rodgers/status/1376115133345374209/photo/1",,"x420444148 x1598032178","AnduvateRay _theepope","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BP_Rodgers/status/1376115133345374209","G<U+0001F534><U+2B55>ner Since 1886™","Nairobi, Kenya","My veins bleed Red and White! VICTORIA CONCORDIA CRESCIT. Gooner Since 1886.#ThugLife #WarriorsGround #COYG #HalaMadrid #DubNation @Arsenal #BVB #NBATwitter","https://t.co/um6qEVVlrJ",FALSE,3356,4998,9,45132,65571,2010-02-14 09:30:40,FALSE,"https://t.co/um6qEVVlrJ","http://Arsenal.com",,"https://pbs.twimg.com/profile_banners/114151220/1610752660","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1377982486135902214/Rt42curR_normal.jpg"
"x1251223372152913921","x1376099644862763008",2021-03-28 09:11:36,"MKADHD","I fully expect the Brooklyn Nets to win the NBA Finals fairly easily.

Afterwards, Kevin Durant will magically have a ""goat"" argument which will be so easily debunked yet so hard to convince idiots otherwise. 

Should be fun.","Twitter for Android",225,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MKADHD/status/1376099644862763008","Michael","","host @12oz_Mike<U+0001F3C0><U+0001F3C8> | broadcaster @Outlaws912<U+0001F480> | Hospital Security<U+0001F691> | Asperger's<U+0001F9E9>","https://t.co/RLzUxswJ0q",FALSE,209,502,3,5931,14817,2020-04-17 18:57:59,FALSE,"https://t.co/RLzUxswJ0q","http://facebook.com/outlaws912",,"https://pbs.twimg.com/profile_banners/1251223372152913921/1615377599",,"http://pbs.twimg.com/profile_images/1376078320400490507/Z7pbYLuB_normal.jpg"
"x2834014680","x1376068409683664899",2021-03-28 07:07:29,"rickylanderos7","idgaf of the Kevin Durant win 6 rings with the nets Kobe still the GOAT https://t.co/1iXxlQX2RV","Twitter for iPhone",71,,,,TRUE,FALSE,1,0,,,,,"twitter.com/ShirtvSkin/sta…","https://t.co/1iXxlQX2RV","https://twitter.com/ShirtvSkin/status/1375930600096468995",,,,,,,,,,,"en","x1375930600096468995","Kobe Bryant and Chris Paul weren't allowed to play together because it was considered too overpowered by the NBA.
The Brooklyn Nets currently have Kyrie Irving, James Harden, Kevin Durant, Blake Griffin, and LaMarcus Aldridge, amongst other players. https://t.co/8EKXYwCC5P",2021-03-27 21:59:53,"Twitter for Android",16146,4242,"x1280372984541298688","ShirtvSkin","Shirts Vs Skins <U+0001F399><U+FE0F>",110,418,285,"","Sports Podcast that covers all sports across the world. All things sports <U+26BD><U+0001F3C0><U+0001F3C8><U+0001F94A>

IG: @shirtvskin #SvSThePodcast #SvS",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rickylanderos7/status/1376068409683664899","Ricky","","Mamba mentality- A constant quest to be the best version of yourself.",,FALSE,238,268,5,19227,6903,2014-09-27 13:26:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/2834014680/1602535553","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1047057031822282753/tPkmMDbE_normal.jpg"
"x3033231047","x1376039180950769664",2021-03-28 05:11:20,"DubJellison","Nets trade for Harden. Then sign, DeAndre Jordan, Blake Griffin and LaMarcus Aldridge. Adding them to one of, if not the best 1-2 combo in the NBA with Kyrie Irving and Kevin Durant. All to beat one man... True GOAT https://t.co/yejdIRdJ4R","Twitter for iPhone",215,,,,FALSE,FALSE,79,14,,,,,,,,"http://pbs.twimg.com/media/ExisV3TWQAAwCQ8.jpg","https://t.co/yejdIRdJ4R","https://twitter.com/DubJellison/status/1376039180950769664/photo/1","photo","http://pbs.twimg.com/media/ExisV3TWQAAwCQ8.jpg","https://t.co/yejdIRdJ4R","https://twitter.com/DubJellison/status/1376039180950769664/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/013e3bc05a18abdc.json","Noblesville","Noblesville, IN","city","United States","US","NA NA","NA NA","-86.090354 -85.9329443 -85.9329443 -86.090354 39.993436 39.993436 40.10716 40.10716","https://twitter.com/DubJellison/status/1376039180950769664","Dub Jellison","","Purdue University ‘22 | Host of Dub Jellison Podcast @TeamDJP | Writer for @hammerandrails | Type 1 Diabetic | Always Independent","https://t.co/bGdvVNNiGW",FALSE,475,397,7,6456,35612,2015-02-12 19:09:30,FALSE,"https://t.co/bGdvVNNiGW","https://linktr.ee/dubjellisonpodcast",,"https://pbs.twimg.com/profile_banners/3033231047/1600758670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308302801479630849/TxTQmgk8_normal.jpg"
"x1090284423717605378","x1376030284651454469",2021-03-28 04:35:59,"emanuelcgodina","@AlexanderP_1988 All I’m saying is Kevin Durant is a better BASKETBALL player than Bill Russell. 

You can have the team achievements. 11 rings blah blah blah. (If that’s the case why isn’t he considered THE GOAT (11 rings))

Kevin Durant is a better basketball player than Bill Russell. I’m sorry","Twitter for iPhone",280,"x1376027620048039938","x751278703460573184","AlexanderP_1988",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x751278703460573184","AlexanderP_1988","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/emanuelcgodina/status/1376030284651454469","Manny G","Los Angeles, CA","Hoops Junkie. Music savant. Creative. RIP Bobby",,FALSE,1935,501,12,16343,18367,2019-01-29 16:23:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/1090284423717605378/1601100362",,"http://pbs.twimg.com/profile_images/1377513270471389187/Y1lu1lE7_normal.jpg"
"x626226366","x1376001871064694785",2021-03-28 02:43:05,"OftheBranch","@AndrewDire5 @stephenasmith Kevin Durant doesn't go around the league saying he's the GOAT. LBJ is cocky and shouldn't be doing that.","Twitter Web App",105,"x1375963080945991687","x1172772849028935680","AndrewDire5",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1172772849028935680 x16302242","AndrewDire5 stephenasmith","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OftheBranch/status/1376001871064694785","Enzo Of The Branch","California, USA","Play your game, know the rules, break em or follow em, it's all up to you.",,FALSE,27,195,0,188,41,2012-07-04 04:14:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/626226366/1576797967","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1376454334028808192/m0rcxft6_normal.jpg"
"x922577419193724929","x1375991700586438658",2021-03-28 02:02:40,"DamnDeShawn","Idc if niggas out they prime the skill and IQ is still there

Look at these names. Look

Kyrie Irving 
James Harden
Kevin Durant
Lamarcus Aldridge
Blake Griffin
Deandre Jordan

All for a 37 year old LeBron James

How is he not the GOAT ? look what niggas doing to try and beat him","Twitter for iPhone",280,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","NA NA","NA NA","-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483","https://twitter.com/DamnDeShawn/status/1375991700586438658","Just DeShawn","Brooklyn, NY","Morgan State Alum IG: _DeShawnLamar  Here For The Jokes & To Pass Time At Work Spare Me The Think Pieces Please",,FALSE,1915,779,7,18724,62275,2017-10-23 21:36:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/922577419193724929/1601999036",,"http://pbs.twimg.com/profile_images/1358195493214560257/naOX9I1T_normal.jpg"
"x1276708561871990784","x1375981013436788739",2021-03-28 01:20:12,"DavidKeo11","Sean marks got Kyrie Irving, Kevin Durant, James Harden, Blake Griffen and now Lamarcus Aldridge! I mean DAMMMMNNNNN!!!!!! Sean Marks is the GOAT!!!","Twitter for Android",148,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DavidKeo11/status/1375981013436788739","David.Keo","","",,FALSE,2,9,0,17,12,2020-06-27 02:47:08,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1276708910951329798/OcUFtkDv_normal.jpg"
"x1034962896705466368","x1375978495256444930",2021-03-28 01:10:12,"WestsideNose","I know I’ve been CRITICAL of Steph Curry in the past, but I’m sorry, it’s time.....GIVE ME STEPH CURRY OVER KEVIN DURANT AND IDGAF WHAT NOBODY TALKING BOUT...IM DEAD SERIOUS TOO...CURRY AND KLAY BEAT THE GOAT WITH NO MEGA SUPERSTAR..I said what I said *NeNe Voice*","Twitter for iPhone",264,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideNose/status/1375978495256444930","S<U+0489>t. P<U+0489>a<U+0489>t<U+0489>t<U+0489>y<U+0489> <U+2618><U+FE0F><U+0001F340>","<U+0001F4CD>First Street, D.C.","L A K E R S <U+0001F451> Pushing 25 <U+0001F615> Cowboys/Wizards/UNC/CAPS Long Live Hunter Dalton <U+0001F5A4> <U+2618><U+FE0F>",,FALSE,170,99,0,41120,1026,2018-08-30 00:35:58,FALSE,,,,"https://pbs.twimg.com/profile_banners/1034962896705466368/1573574889",,"http://pbs.twimg.com/profile_images/1237950104440647680/EjiHRNDc_normal.jpg"
"x332507490","x1375959048504283137",2021-03-27 23:52:55,"whoaBROwhoa","Kevin Durant will never be in the GOAT conversation with the amount of help he has needed in his career. All this just to beat a 36 year old LeBron. <U+0001F974>","Twitter for iPhone",150,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/whoaBROwhoa/status/1375959048504283137","Logañ","Florida, USA","",,FALSE,244,344,3,15132,6861,2011-07-09 23:05:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/332507490/1556546154","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1351971121319583745/yDYH_Ex9_normal.jpg"
"x1219495441990971393","x1375951423326720002",2021-03-27 23:22:37,"arascrub","if lebron beats

kyrie irving
james harden
kevin durant
blake griffin
lamarcus aldridge
deandre jordan

in the finals, i don't wanna hear a WORD from you ""mj is the goat"" mfs ever again","Twitter Web App",185,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arascrub/status/1375951423326720002","arascrub","","17 | He/Him | PT main | SoCal | Twitch Affiliate","https://t.co/umRQewj4DW",FALSE,32,222,0,1251,12405,2020-01-21 05:42:33,FALSE,"https://t.co/umRQewj4DW","http://twitch.tv/arascrub",,"https://pbs.twimg.com/profile_banners/1219495441990971393/1593068197",,"http://pbs.twimg.com/profile_images/1276046589157502979/BwVHveHd_normal.jpg"
"x19574084","x1375946358813786115",2021-03-27 23:02:30,"kingjerell","Kevin Durant can never be in the GOAT conversation.. shit he can’t even be labeled the best player in the planet. That shit died when he joined GS, but it’s cremated now.","Twitter for iPhone",170,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kingjerell/status/1375946358813786115","King Jerell","803","Artist, Songwriter, Engineer; Black Man Booking & Features: kingjerell@icloud.com","https://t.co/fajjx35nWp",FALSE,2458,859,17,112285,54804,2009-01-27 03:03:18,FALSE,"https://t.co/fajjx35nWp","https://youtube.com/user/kingjerelll",,"https://pbs.twimg.com/profile_banners/19574084/1616162245","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1369882596205858818/HmOyUgKS_normal.jpg"
"x1330607993608658947","x1375944442989907969",2021-03-27 22:54:53,"LAVINETHEGOAT","@maxkellermanb The goat. Kevin Durant but it’s Unanimously agreed upon that he’s lebrons father so usually I’m just spending time liking tweets.","Twitter for iPhone",129,"x1375897325424500744","x1335020050550546434","maxkellermanb",FALSE,FALSE,1,1,,,,,,,,,,,,,,,,"x1335020050550546434","maxkellermanb","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LAVINETHEGOAT/status/1375944442989907969","BULLS (6-0) (0-0)","","Never taken an L. LETS GO BULLS. Honest Lemickey fan. (Patrick williams ROTY), (LAVINE MVP),(COBY WHITE MIP), (VUCEVIC DPOY) #bullsnation",,FALSE,111,848,0,3198,1919,2020-11-22 20:24:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1330607993608658947/1616996684",,"http://pbs.twimg.com/profile_images/1376410840325369859/XGz-T9Qv_normal.jpg"
"x212683448","x1375939573969117187",2021-03-27 22:35:32,"djhype_","Kevin Durant and the Nets doing all that just to beat 36 year old Lebron. Lmao. Idk why the GOAT topic is even being debated nowadays <U+0001F923><U+0001F923>#GoatJames @KingJames <U+203C><U+FE0F>","Twitter for iPhone",160,,,,FALSE,FALSE,2,0,,,"GoatJames",,,,,,,,,,,,,"x23083404","KingJames","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/djhype_/status/1375939573969117187","Hector Lopez <U+0001F1F2><U+0001F1FD>","","<U+0001F4CD>Cali | Jalisco <U+0001F1F2><U+0001F1FD> | IG: hectordejesuss",,FALSE,463,434,2,18601,2940,2010-11-06 19:16:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/212683448/1578522050","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1310423379845898241/A20cAyga_normal.jpg"
"x735694321","x1375939112599965708",2021-03-27 22:33:42,"ChildishDevino","Updated NBA Power Rankings (March 2021)
1.) Kevin GOAT Durant
2.) Ben Simmons
3.) Joe Harris
4.) Zion Williamson
5.) LeMickey","Twitter for iPhone",125,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChildishDevino/status/1375939112599965708","Dev","Normal, IL","Ilstu ‘21 - Rec Management | Cubs | 22 | Duke | #MFAM | <U+30BB><U+30C3><U+30AF><U+30B9><U+306F><U+4E00><U+6642><U+7684><U+306A><U+3082><U+306E><U+3067><U+3001><U+30B2><U+30FC><U+30E0><U+306F><U+6C38><U+9060><U+3067><U+3059>","https://t.co/cCjN1x0UmS",FALSE,911,510,5,56903,46581,2012-08-03 23:08:36,FALSE,"https://t.co/cCjN1x0UmS","http://twitch.tv/childishdevino",,"https://pbs.twimg.com/profile_banners/735694321/1615427417","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1371508783369838593/FI2U32pH_normal.jpg"
"x1352832555091804160","x1375937512988811266",2021-03-27 22:27:21,"DYL012211","@eddie_pena @Sixteenhundo @Jordanfan23 @JLGarsh @honestkobefan @wojespn Well who else is the goat. Cuz it ain’t Katie Durant. Kevin Durant only won rings with all star teams. Gurantee u give give lebron Westbrook and harden and he’s not losing to no golden state warriors, and if he does lose then I’m sure he won’t join the warriors like a pussy","Twitter for iPhone",274,"x1375937113082884097","x1363339240189267969","eddie_pena",FALSE,FALSE,9,0,,,,,,,,,,,,,,,,"x1363339240189267969 x1125094869385400320 x23014673 x722439241691750402 x1329946332472242178 x50323173","eddie_pena Sixteenhundo Jordanfan23 JLGarsh honestkobefan wojespn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DYL012211/status/1375937512988811266","DYL","","I love brawl stars",,FALSE,50,446,0,577,902,2021-01-23 04:16:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1352832555091804160/1612672314",,"http://pbs.twimg.com/profile_images/1368813393189081091/9tTNXgeq_normal.jpg"
