"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x3056737796","x1378084782731591686",2021-04-02 20:39:50,"Shy_shina10","Basketball Club I love- Philadelphia 76ers
Basketball Club I like- Golden state warrior
Basketball Clubs I dislike- Toronto raptors
Basketballer I love- Steph curry 
Basketballer I like- LeBron James 
GOAT- LeBron GOAT James <U+0001F410> https://t.co/pOMBR8h3UA","Twitter for iPhone",226,,,,TRUE,FALSE,2,0,,,,,"twitter.com/jones_stats/st…","https://t.co/pOMBR8h3UA","https://twitter.com/jones_stats/status/1378083876275417095",,,,,,,,,,,"en","x1378083876275417095","Basketball Club I love- LA Lakers
Basketball Club I like- Miami Heat
Basketball Clubs I dislike- LA Clippers 
Basketballer I love- GOAT JAMES 
Basketballer I like- Damian Lillard
GOAT- Lebron GOAT James <U+0001F410> https://t.co/E1m8mGN2sL",2021-04-02 20:36:14,"Twitter for Android",22,6,"x1323786757092069376","Jones_Stats","Jones<U+0001F3C0>",11100,601,6949,"Lagos, Nigeria","Lakers <U+0001F3C0>/ Chelsea/Nadal/
Players stats lover/ NBA freak/ I live Basketball",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shy_shina10/status/1378084782731591686","Shinaayo<U+2728><U+2728>","Cruise_land","Chelsea football club <U+0001F499> . Lionel Messi <U+0001F410>. Steph Curry <U+0001F410> Mason Mount <U+0001F499>",,FALSE,4153,3963,0,7578,29019,2015-03-02 15:39:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/3056737796/1606080600","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1367605649769717762/kp6QXOML_normal.jpg"
"x3043721634","x1378084244161978370",2021-04-02 20:37:42,"cherish_mma","Basketball Club I love- LA Lakers
Basketball Club I like- Atlanta Hawks
Basketball Clubs I dislike- Chicago bulls and Pacers
Basketballer I love- James Lebron
Basketballer I like- Lamelo ball
GOAT- Micheal Jordan <U+0001F410> https://t.co/5JSzHcJHhw","Twitter for Android",214,,,,TRUE,FALSE,7,3,,,,,"twitter.com/JuniorEbong/st…","https://t.co/5JSzHcJHhw","https://twitter.com/JuniorEbong/status/1378073605033095169",,,,,,,,,,,"en","x1378073605033095169","Basketball Club I love- GSW
Basketball Club I like- LA LAKERS
Basketball Clubs I dislike- LA CLIPPERS and MINNESOTA TIMBERWOLVES 
Basketballer I love- STEPH CURRY 
Basketballer I like- K. Durant 
GOAT- LEBRON JAMES <U+0001F410> https://t.co/35iTNB33gd",2021-04-02 19:55:25,"Twitter for iPhone",19,4,"x405594223","JuniorEbong","<U+0001F13E><U+0001F13F><U+0001F143><U+0001F138><U+0001F13C><U+0001F144><U+0001F142><U+0001F31F><U+0001F133><U+0001F141><U+0001F130><U+0001F132><U+0001F144><U+0001F13B><U+0001F130> <U+0001F1F1><U+0001F1EE>",28010,4408,175925,"Heavenly Places <U+26C5>","I am Everything more | Parody | Visual Identity Designer/UI Designer | Basketball Punter | SEND YOUR BRIEFS <U+0001F4E9> optimusdigits@gmail.com #CFC #KnowYourPath",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cherish_mma/status/1378084244161978370","Helen_Ify","Lagos, Nigeria","A Fashion Designer And Caterer.
Single Mom 
YNWA
https://t.co/KC1ZyEYY1L",,FALSE,1002,1093,0,13938,19380,2015-02-26 14:54:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/3043721634/1583955777","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1370802958284296196/pIhpUTvH_normal.jpg"
"x1323786757092069376","x1378083876275417095",2021-04-02 20:36:14,"Jones_Stats","Basketball Club I love- LA Lakers
Basketball Club I like- Miami Heat
Basketball Clubs I dislike- LA Clippers 
Basketballer I love- GOAT JAMES 
Basketballer I like- Damian Lillard
GOAT- Lebron GOAT James <U+0001F410> https://t.co/E1m8mGN2sL","Twitter for Android",204,,,,TRUE,FALSE,22,6,,,,,"twitter.com/woozzaabets/st…","https://t.co/E1m8mGN2sL","https://twitter.com/woozzaabets/status/1378058630663135238",,,,,,,,,,,"en","x1378058630663135238","Football Club I love- Chelsea
Football Club I like- Real Madrid
Football Clubs I dislike- Barcelona and Arsenal 
Footballer I love- Ronaldo
Footballer I like- Kante 
GOAT- RONALDO <U+0001F410>",2021-04-02 18:55:55,"Twitter Web App",446,104,"x1013726542814433280","woozzaabets","Woozzaabets",66973,445,65061,"Nigeria","Sport Business || Punter || FREE Well Researched Tips || Chelsea FC 

For Adverts || Business|| Promotions|| Enquires || <U+0001F447>
Email woozzaabets@yahoo.com or DM",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jones_Stats/status/1378083876275417095","Jones<U+0001F3C0>","Lagos, Nigeria","Lakers <U+0001F3C0>/ Chelsea/Nadal/
Players stats lover/ NBA freak/ I live Basketball","https://t.co/sSY1rpTDsr",FALSE,11100,601,54,6949,1827,2020-11-04 00:39:04,FALSE,"https://t.co/sSY1rpTDsr","https://t.me/joinchat/Se_KPwxj-aAHPcvg",,"https://pbs.twimg.com/profile_banners/1323786757092069376/1614500825",,"http://pbs.twimg.com/profile_images/1356345932233715715/Pwojshnw_normal.jpg"
"x776471444","x1378082664801038339",2021-04-02 20:31:25,"ONYEKA_OG","Basketball Club I love- GSW
Basketball Club I like- LA LAKERS/ANY TEAM THAT HAS HARDEN
Basketball Clubs I dislike- OKC and RAPTORS
Basketballer I love- STEPH CURRY 
Basketballer I like- Klay Thompson/KD
GOAT- LEBRON JAMES https://t.co/XQQKeieZcp","Twitter for Android",221,,,,TRUE,FALSE,5,1,,,,,"twitter.com/JuniorEbong/st…","https://t.co/XQQKeieZcp","https://twitter.com/JuniorEbong/status/1378073605033095169",,,,,,,,,,,"en","x1378073605033095169","Basketball Club I love- GSW
Basketball Club I like- LA LAKERS
Basketball Clubs I dislike- LA CLIPPERS and MINNESOTA TIMBERWOLVES 
Basketballer I love- STEPH CURRY 
Basketballer I like- K. Durant 
GOAT- LEBRON JAMES <U+0001F410> https://t.co/35iTNB33gd",2021-04-02 19:55:25,"Twitter for iPhone",19,4,"x405594223","JuniorEbong","<U+0001F13E><U+0001F13F><U+0001F143><U+0001F138><U+0001F13C><U+0001F144><U+0001F142><U+0001F31F><U+0001F133><U+0001F141><U+0001F130><U+0001F132><U+0001F144><U+0001F13B><U+0001F130> <U+0001F1F1><U+0001F1EE>",28010,4408,175925,"Heavenly Places <U+26C5>","I am Everything more | Parody | Visual Identity Designer/UI Designer | Basketball Punter | SEND YOUR BRIEFS <U+0001F4E9> optimusdigits@gmail.com #CFC #KnowYourPath",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ONYEKA_OG/status/1378082664801038339","!","Canada in Jesus Name","MESSI=<U+0001F410>
Steph Curry
Davido",,FALSE,1157,1389,1,15703,28199,2012-08-23 18:08:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1323549310005448707/_yQPO5PA_normal.jpg"
"x3853958063","x1378079672563597314",2021-04-02 20:19:32,"habdoolahi","Basketball Club I love- Heat/Lakers 
Basketball Club I like- Nets / Hornets
Basketball Clubs I dislike- Cleveland 
Basketballer I love- Jimmy G Buckets
Basketballer I like- Lamelo Ball
GOAT- LEBRON JAMES <U+0001F410> https://t.co/FrXM3TPfvo","Twitter for Android",205,,,,TRUE,FALSE,1,1,,,,,"twitter.com/JuniorEbong/st…","https://t.co/FrXM3TPfvo","https://twitter.com/JuniorEbong/status/1378073605033095169",,,,,,,,,,,"en","x1378073605033095169","Basketball Club I love- GSW
Basketball Club I like- LA LAKERS
Basketball Clubs I dislike- LA CLIPPERS and MINNESOTA TIMBERWOLVES 
Basketballer I love- STEPH CURRY 
Basketballer I like- K. Durant 
GOAT- LEBRON JAMES <U+0001F410> https://t.co/35iTNB33gd",2021-04-02 19:55:25,"Twitter for iPhone",19,4,"x405594223","JuniorEbong","<U+0001F13E><U+0001F13F><U+0001F143><U+0001F138><U+0001F13C><U+0001F144><U+0001F142><U+0001F31F><U+0001F133><U+0001F141><U+0001F130><U+0001F132><U+0001F144><U+0001F13B><U+0001F130> <U+0001F1F1><U+0001F1EE>",28010,4408,175925,"Heavenly Places <U+26C5>","I am Everything more | Parody | Visual Identity Designer/UI Designer | Basketball Punter | SEND YOUR BRIEFS <U+0001F4E9> optimusdigits@gmail.com #CFC #KnowYourPath",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/habdoolahi/status/1378079672563597314","fick nury","wherever happiness is ","Mechanical Engineer.. I bleed LFC Red #YNWA

Champions of the World.",,FALSE,3918,1103,11,78375,65019,2015-10-03 16:47:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/3853958063/1593149353","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1376790093478952961/BOv7PJPw_normal.jpg"
"x405594223","x1378073605033095169",2021-04-02 19:55:25,"JuniorEbong","Basketball Club I love- GSW
Basketball Club I like- LA LAKERS
Basketball Clubs I dislike- LA CLIPPERS and MINNESOTA TIMBERWOLVES 
Basketballer I love- STEPH CURRY 
Basketballer I like- K. Durant 
GOAT- LEBRON JAMES <U+0001F410> https://t.co/35iTNB33gd","Twitter for iPhone",216,,,,TRUE,FALSE,19,4,,,,,"twitter.com/woozzaabets/st…","https://t.co/35iTNB33gd","https://twitter.com/woozzaabets/status/1378058630663135238",,,,,,,,,,,"en","x1378058630663135238","Football Club I love- Chelsea
Football Club I like- Real Madrid
Football Clubs I dislike- Barcelona and Arsenal 
Footballer I love- Ronaldo
Footballer I like- Kante 
GOAT- RONALDO <U+0001F410>",2021-04-02 18:55:55,"Twitter Web App",446,104,"x1013726542814433280","woozzaabets","Woozzaabets",66973,445,65061,"Nigeria","Sport Business || Punter || FREE Well Researched Tips || Chelsea FC 

For Adverts || Business|| Promotions|| Enquires || <U+0001F447>
Email woozzaabets@yahoo.com or DM",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JuniorEbong/status/1378073605033095169","<U+0001F13E><U+0001F13F><U+0001F143><U+0001F138><U+0001F13C><U+0001F144><U+0001F142><U+0001F31F><U+0001F133><U+0001F141><U+0001F130><U+0001F132><U+0001F144><U+0001F13B><U+0001F130> <U+0001F1F1><U+0001F1EE>","Heavenly Places <U+26C5>","I am Everything more | Parody | Visual Identity Designer/UI Designer | Basketball Punter | SEND YOUR BRIEFS <U+0001F4E9> optimusdigits@gmail.com #CFC #KnowYourPath","https://t.co/IGy9rb7Ghf",FALSE,28010,4408,176,175925,16501,2011-11-05 14:43:32,FALSE,"https://t.co/IGy9rb7Ghf","http://optimusdigits.pb.design",,"https://pbs.twimg.com/profile_banners/405594223/1549495828","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1377401642807664643/NBB-paX1_normal.jpg"
"x1277661820069859328","x1378062423920422913",2021-04-02 19:10:59,"unknownusernsme","@GOAT__JAMES @GOATJordan_23 @TheHoopCentral I'm no lebron fan but thts fax","Twitter for Android",30,"x1377909196461510656","x1356711668772823040","GOAT__JAMES",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1356711668772823040 x1330570604416700416 x3022889996","GOAT__JAMES GOATJordan_23 TheHoopCentral","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/unknownusernsme/status/1378062423920422913","ur_father","","im just here for the food",,FALSE,35,161,0,5001,5693,2020-06-29 17:55:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1277661820069859328/1617373896",,"http://pbs.twimg.com/profile_images/1377992988945711104/ZMAvo3n2_normal.jpg"
"x1361897430350917633","x1378056300483866624",2021-04-02 18:46:39,"rafalafaaa","LeBron James is the GOAT for his performance in Trainwreck alone","Twitter for iPhone",64,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rafalafaaa/status/1378056300483866624","Stanley Cucci","Claremont, CA","Raphael. Rafa if you want. 2008 Colony High School Prom King. Rosalie Hale stan acct. He/Him <U+0001F33B><U+0001F49B>",,FALSE,93,116,0,3464,1946,2021-02-17 04:37:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1361897430350917633/1615147303",,"http://pbs.twimg.com/profile_images/1366180202015911941/bS1KydlU_normal.jpg"
"x1118507041608413184","x1378055556812914695",2021-04-02 18:43:42,"Sportscasting19","Penny Hardaway is the latest former @NBA star to weigh in on the #GOAT debate involving Michael Jordan and @KingJames and actually picked against his ""favorite player."" (via @THElukenorris)
https://t.co/7ueZ0WST0C","TweetDeck",213,,,,FALSE,FALSE,0,0,,,"GOAT",,"sportscasting.com/penny-hardaway…","https://t.co/7ueZ0WST0C","https://www.sportscasting.com/penny-hardaway-goes-against-favorite-player-pick-michael-jordan-vs-lebron-james-goat-debate/",,,,,,,,,"x19923144 x23083404 x280677999","NBA KingJames THElukenorris","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sportscasting19/status/1378055556812914695","Sportscastingdotcom","","Covering the most intriguing stories from all of the major sports. Sister site to @cheatsheet.","https://t.co/WgRcgSTQWJ",FALSE,1007,558,2,3080,73,2019-04-17 13:30:34,FALSE,"https://t.co/WgRcgSTQWJ","http://sportscasting.com",,"https://pbs.twimg.com/profile_banners/1118507041608413184/1575638320",,"http://pbs.twimg.com/profile_images/1202940614247145477/KPCKAQLA_normal.jpg"
"x280677999","x1378055339833225217",2021-04-02 18:42:50,"THElukenorris","Penny Hardaway is the latest former @NBA star to weigh in on the #GOAT debate involving Michael Jordan and @KingJames and actually picked against his ""favorite player.""
https://t.co/5pco86c0cp","TweetDeck",192,,,,FALSE,FALSE,0,0,,,"GOAT",,"sportscasting.com/penny-hardaway…","https://t.co/5pco86c0cp","https://www.sportscasting.com/penny-hardaway-goes-against-favorite-player-pick-michael-jordan-vs-lebron-james-goat-debate/",,,,,,,,,"x19923144 x23083404","NBA KingJames","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/THElukenorris/status/1378055339833225217","Luke Norris","Illinois, USA","Staff Writer at @Sportscasting19. Daddy to the most amazing identical twin daughters.","http://t.co/fUHuKc2TQ2",FALSE,165,353,4,2412,700,2011-04-11 20:38:43,FALSE,"http://t.co/fUHuKc2TQ2","http://thelukenorrisexperience.com/",,"https://pbs.twimg.com/profile_banners/280677999/1451703962","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/806346739137462274/1opm7SkB_normal.jpg"
"x1072972930118610944","x1378049950299250688",2021-04-02 18:21:25,"realirving21","LEBRON JAMES THE GOAT","Twitter for iPhone",21,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/realirving21/status/1378049950299250688","<U+0001F9CA>","Los Angeles, CA","",,FALSE,212,201,1,5898,40811,2018-12-12 21:54:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/1072972930118610944/1609479835",,"http://pbs.twimg.com/profile_images/1362248887734476806/tfK09Zbr_normal.jpg"
"x1380652676","x1378048382971871234",2021-04-02 18:15:12,"_Chames_","Appearances on the hit Nickelodeon tv show Ned's Declassified School Survival Guide:

Michael Jordan: 0
Lebron James: 0
Carmelo Anthony: 1

I think its very clear who the real GOAT is.","Twitter for Android",184,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_Chames_/status/1378048382971871234","Ames","Cuse","Member of the Cute Boys Club",,FALSE,220,186,0,2944,3628,2013-04-25 23:42:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1380652676/1575216043","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1113934914301440000/0biyBTBv_normal.jpg"
"x302360178","x1378048058513092611",2021-04-02 18:13:54,"ogsoupp","Back to my GOAT argument : yea MJ and Kobe hit big shots but you not bout to tell me Lebron fuckin James didn’t hit more clutch shots than both of them combined ...","Twitter for iPhone",164,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ogsoupp/status/1378048058513092611","*3 Flame Emoji*","Moneyville","May the force be with you . <U+0001F5A4>","https://t.co/sY6ozVqsbm",FALSE,258,276,0,10155,7666,2011-05-21 02:02:41,FALSE,"https://t.co/sY6ozVqsbm","https://youtu.be/Km3clleThZ0",,"https://pbs.twimg.com/profile_banners/302360178/1616684121","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1376672845393231877/F07GtOCu_normal.jpg"
"x27873057","x1378033015423569923",2021-04-02 17:14:08,"MadTr8r","@diano_manutd @MichaelRapaport @KDTrey5 LeBron has never smacked anyone, had to chase two diff teams to win three of those rings. I'll take KD and his outburst over Queen James. MJ is and always will be the real goat","Twitter for Android",176,"x1377009672977326082","x1005866251850321920","diano_manutd",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x1005866251850321920 x241204643 x35936474","diano_manutd MichaelRapaport KDTrey5","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MadTr8r/status/1378033015423569923","Mad T R8r","California, USA","Markets, trading and managing risk",,FALSE,135,1535,3,2654,2642,2009-03-31 13:50:39,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1372624218752393216/O_zFHvJI_normal.jpg"
"x348730529","x1378032159277993984",2021-04-02 17:10:44,"SpartanBengal","Michael Jordan (GOAT and brought the NBA global with the Dream Team...player contracts....Endorsements...first African American Owner)
Lebron James (Businessman, philanthropy, player control of the NBA, massive boom to player salaries and bigger contracts for older stars)","Twitter Web App",272,"x1378032157919043590","x348730529","SpartanBengal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SpartanBengal/status/1378032159277993984","WhoDeySpartans","","Bengals/Michigan State addict, BBall historian, lover of the NCAA, NBA and NFL. I've been doing fantasy since the internet was a thing . MJ is GOAT. No politics",,FALSE,274,232,4,17255,11837,2011-08-04 22:25:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/348730529/1587253640","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1293019282427662336/3QMUxQ78_normal.jpg"
"x1291092721101225984","x1378024629361516544",2021-04-02 16:40:48,"GOATAlexCaruso4","@bscobey13 Greatest of all time, not even debatable. LeBron James the real GOAT. JorGamble not even top 10,000","Twitter for Android",99,"x1378022196367532035","x737740123211603968","bscobey13",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x737740123211603968","bscobey13","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GOATAlexCaruso4/status/1378024629361516544","GOAT Caruso Burner (31-18)","Caruso Kingdom","#LakeShow #LakersRunLA #AlexCaruso<U+0001F410> #LeBronJames<U+0001F410> #NBATwitter || Diehard @ACFresh21 fan || A Honest JorGamble fan || Never taken a L || W takes only",,FALSE,274,557,0,801,802,2020-08-05 19:24:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/1291092721101225984/1617379890",,"http://pbs.twimg.com/profile_images/1378017166977421317/6BsP1GHD_normal.jpg"
"x526920718","x1378018222071504900",2021-04-02 16:15:21,"rathegoat","@BovadaOfficial @KDTrey5 thats clearly the GOAT lebron james.","Twitter for iPhone",36,"x1378001676431462409","x827245945884643333","BovadaOfficial",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x827245945884643333 x35936474","BovadaOfficial KDTrey5","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rathegoat/status/1378018222071504900","Ricky","","miami #dogecoin",,FALSE,465,989,2,18393,13781,2012-03-17 00:04:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/526920718/1611344719","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351224417536397315/_CBGMlz6_normal.jpg"
"x2980031776","x1378014334694133761",2021-04-02 15:59:54,"SuperSai_1","@FirstTake @stephenasmith @maxkellerman @MollyQerim the origin of name LeBron also LaBron, Labrun is the African language which means king. LeBron french origin means brown-heared. James' mom gave him that name based on African origin name. But media calls him king 4 titles GOAT debate/hype","Twitter for Android",280,"x1377975577035079681","x26588937","FirstTake",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x26588937 x16302242 x172882258 x340324914","FirstTake stephenasmith maxkellerman MollyQerim","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SuperSai_1/status/1378014334694133761","KSykes","","",,FALSE,10,21,1,856,3250,2015-01-15 16:24:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/2980031776/1465403877","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1041679103773093888/yal4d_tB_normal.jpg"
"x1377967271117791234","x1377971602730717184",2021-04-02 13:10:06,"LonzoBallMVP","LeBron James has got to be the most underrated player in NBA. 
The man has consistently been an MVP  contender his whole career.
Really deserves to be in the GOAT conversation.<U+0001F91F><U+0001F3FC> https://t.co/UFJaL3YM57","Twitter for iPhone",178,,,,FALSE,FALSE,2,1,,,,,,,,"http://pbs.twimg.com/media/Ex-J3gDWgAIYXEz.jpg","https://t.co/UFJaL3YM57","https://twitter.com/LonzoBallMVP/status/1377971602730717184/photo/1","photo","http://pbs.twimg.com/media/Ex-J3gDWgAIYXEz.jpg","https://t.co/UFJaL3YM57","https://twitter.com/LonzoBallMVP/status/1377971602730717184/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LonzoBallMVP/status/1377971602730717184","The #1 Ball Bro","BasketBALLER","Views are my own <U+2B1B><U+FE0F><U+2B1B><U+FE0F><U+2B1B><U+FE0F> Basketball professor <U+0001F3C0> Lonzo Ball MVP 2021/22",,FALSE,23,37,0,23,4,2021-04-02 12:53:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1377967271117791234/1617368321",,"http://pbs.twimg.com/profile_images/1377968357358592000/bQC2lNX6_normal.jpg"
"x1018906561589235712","x1377930417232302081",2021-04-02 10:26:26,"go7yah1994","@BadBoyBeaman Y’all are dumb as fuck for thinkin this man usin a strike pack he’s just the goat <U+0001F410>..... ok y’all want to say he cheating ok well Kobe an lebron James are usin the jumpesmax to hit the 3s they  make just dumm @Swagg","Twitter for iPhone",215,"x1377625356279156747","x993945618","BadBoyBeaman",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x993945618 x725131849","BadBoyBeaman Swagg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/go7yah1994/status/1377930417232302081","BALD_EAGLEx","Portsmouth, OH","My name is John i have a youtube channel i make call of duty videos an stream on Twitch",,FALSE,4,176,1,264,107,2018-07-16 17:13:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1018906561589235712/1569851941",,"http://pbs.twimg.com/profile_images/1178670581107048448/sCf-XkAO_normal.jpg"
"x1095661","x1377863185328394240",2021-04-02 05:59:17,"anthonya","The GOAT? Not sure. Wait till the Jordan moments come. 
https://t.co/KdSW9WbCVQ @nbatopshot #","Twitter for Android",93,,,,FALSE,FALSE,1,0,,,,,"sportico.com/leagues/basket…","https://t.co/KdSW9WbCVQ","https://www.sportico.com/leagues/basketball/2021/nba-top-shot-lebron-james-billion-1234626116/",,,,,,,,,"x1154808173674389505","nbatopshot","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/anthonya/status/1377863185328394240","Anthony Augustine","Winnipeg","Tries to write about pop culture/music/technology/TV/movies/streaming/crypto for https://t.co/hi3YTQ502O & @exclaimdotca. https://t.co/aYvWGAVy4h 95.9 FM. Prev: @winnipegnews.","https://t.co/82uHvJgHxs",FALSE,2274,4606,125,27602,19,2007-03-13 15:53:58,FALSE,"https://t.co/82uHvJgHxs","http://anthonyaugustine.ca",,"https://pbs.twimg.com/profile_banners/1095661/1402075967","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313728674550755328/IHXQ_nly_normal.jpg"
"x3106723260","x1376044689674100737",2021-03-28 05:33:14,"NufocusfromBham","@SFGate Congratulations to the GOAT.....King LeBron James.","Twitter Web App",50,"x1375994312022876162","x36511031","SFGate",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x36511031","SFGate","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NufocusfromBham/status/1376044689674100737","Nufocus","Birmingham, Al","Party of Democrat Presidents Kennedy & Johnson  ** 
U of Alabama at Birmingham Grad {UAB}                              *****      
Birmingham, Alabama  
{ALPHA}",,FALSE,430,920,4,44698,47562,2015-03-24 12:20:15,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313985835189129216/SHJHJiug_normal.jpg"
